time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2020-07-01 14:36:04.849 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,199300968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:37:04.850 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,199301000,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:38:04.851 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,199301032,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:39:04.852 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,199301064,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:40:04.852 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,199301096,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:41:04.853 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,201314392,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:42:04.854 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,203327688,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:43:04.854 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,205340984,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:44:04.855 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,207354304,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:45:04.856 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,207606136,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:46:04.859 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,209871104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:47:04.861 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,209871136,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:48:04.862 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,214388584,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:49:04.862 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,3,44596432,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:50:04.863 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44596464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:51:04.864 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44596496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:52:04.865 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,47213808,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:53:04.865 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,48846208,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:54:04.866 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50393624,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:55:04.866 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,52187280,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:56:04.869 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,52187312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:57:04.871 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,52187344,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:58:04.872 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,55255232,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 14:59:04.872 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56802648,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 15:00:04.873 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56802680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 15:01:04.874 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,58294224,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 15:02:04.875 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,58596232,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 15:03:04.876 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60228632,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 15:04:04.876 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,61776088,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 15:05:04.877 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,61776120,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 15:06:04.877 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,61776152,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
